MODEL_CATALOG	MODEL_SCHEMA	MODEL_NAME	ATTRIBUTE_NAME	NODE_NAME	NODE_UNIQUE_NAME	NODE_TYPE	NODE_GUID	NODE_CAPTION	CHILDREN_CARDINALITY	PARENT_UNIQUE_NAME	NODE_DESCRIPTION	NODE_RULE	MARGINAL_RULE	NODE_PROBABILITY	MARGINAL_PROBABILITY	NODE_DISTRIBUTION	NODE_SUPPORT	MSOLAP_MODEL_COLUMN	MSOLAP_NODE_SCORE	MSOLAP_NODE_SHORT_CAPTION
Analysis Services Project2		Process Events		211	211	7		Process = KWSProd.exe, Parent = Explorer.EXE	0	0	Process = KWSProd.exe, Parent = Explorer.EXE			0,0044236464007604281	0,0044236464007604281	NODE_DISTRIBUTION	726		0,10763722816248218	
Analysis Services Project2		Process Events		209	209	7		Process = ctfmon.exe, User Domain Name = ACH	0	0	Process = ctfmon.exe, User Domain Name = ACH			0,0043992736933182218	0,0043992736933182218	NODE_DISTRIBUTION	722		0,16476435490861435	
Analysis Services Project2		Process Events		213	213	7		Process = KWSProd.exe, Parent = Explorer.EXE, User Domain Name = ACH	0	0	Process = KWSProd.exe, Parent = Explorer.EXE, User Domain Name = ACH			0,0043749009858760164	0,0043749009858760164	NODE_DISTRIBUTION	718		0,0007399189763146165	
Analysis Services Project2		Process Events		232	232	7		User Name = shleinikov, Parent = Explorer.EXE	0	0	User Name = shleinikov, Parent = Explorer.EXE			0,0043078760404099492	0,0043078760404099492	NODE_DISTRIBUTION	707		0,12845364841073315	
Analysis Services Project2		Process Events		234	234	7		User Name = shleinikov, Parent = Explorer.EXE, User Domain Name = ACH	0	0	User Name = shleinikov, Parent = Explorer.EXE, User Domain Name = ACH			0,0043078760404099492	0,0043078760404099492	NODE_DISTRIBUTION	707		0,00085043029092165374	
Analysis Services Project2		Process Events		307	307	7		Process = Unknown Process, Duration = 17332 - 30083, Parent = Unknown Process	0	0	Process = Unknown Process, Duration = 17332 - 30083, Parent = Unknown Process			0,0042530374486649848	0,0042530374486649848	NODE_DISTRIBUTION	698		0,01563463382791801	
Analysis Services Project2		Process Events		301	301	7		Process = Unknown Process, Duration = 17332 - 30083	0	0	Process = Unknown Process, Duration = 17332 - 30083			0,0042530374486649848	0,0042530374486649848	NODE_DISTRIBUTION	698		0,24304542426685727	
Analysis Services Project2		Process Events		208	208	7		Process = ctfmon.exe, Parent = Explorer.EXE	0	0	Process = ctfmon.exe, Parent = Explorer.EXE			0,0042408510949438821	0,0042408510949438821	NODE_DISTRIBUTION	696		0,11121468636317605	
Analysis Services Project2		Process Events		54	54	7		Process = MDM.EXE	0	0	Process = MDM.EXE			0,0042042920337805722	0,0042042920337805722	NODE_DISTRIBUTION	690		1	
Analysis Services Project2		Process Events		217	217	7		Process = EXCEL.EXE, Parent = Explorer.EXE	0	0	Process = EXCEL.EXE, Parent = Explorer.EXE			0,0041981988569200213	0,0041981988569200213	NODE_DISTRIBUTION	689		0,12644513750425351	
Analysis Services Project2		Process Events		204	204	7		Process = MDM.EXE, Parent = Unknown Process	0	0	Process = MDM.EXE, Parent = Unknown Process			0,0041921056800594695	0,0041921056800594695	NODE_DISTRIBUTION	688		0,64302446736423635	
Analysis Services Project2		Process Events		224	224	7		User Name = Agapova, Parent = Explorer.EXE, User Domain Name = ACH	0	0	User Name = Agapova, Parent = Explorer.EXE, User Domain Name = ACH			0,0041921056800594695	0,0041921056800594695	NODE_DISTRIBUTION	688		0,00082076411798252639	
Analysis Services Project2		Process Events		222	222	7		User Name = Agapova, Parent = Explorer.EXE	0	0	User Name = Agapova, Parent = Explorer.EXE			0,0041921056800594695	0,0041921056800594695	NODE_DISTRIBUTION	688		0,12739637206581653	
Analysis Services Project2		Process Events		221	221	7		Process = EXCEL.EXE, Parent = Explorer.EXE, User Domain Name = ACH	0	0	Process = EXCEL.EXE, Parent = Explorer.EXE, User Domain Name = ACH			0,0041860125031989177	0,0041860125031989177	NODE_DISTRIBUTION	687		0,00081819477694922485	
Analysis Services Project2		Process Events		210	210	7		Process = ctfmon.exe, Parent = Explorer.EXE, User Domain Name = ACH	0	0	Process = ctfmon.exe, Parent = Explorer.EXE, User Domain Name = ACH			0,0041860125031989177	0,0041860125031989177	NODE_DISTRIBUTION	687		0,00073433925841866947	
Analysis Services Project2		Process Events		303	303	7		Process = Unknown Process, Duration = 30083 - 37171	0	0	Process = Unknown Process, Duration = 30083 - 37171			0,0041189875577328505	0,0041189875577328505	NODE_DISTRIBUTION	676		0,35141662035491711	
Analysis Services Project2		Process Events		310	310	7		Process = Unknown Process, Duration = 30083 - 37171, Parent = Unknown Process	0	0	Process = Unknown Process, Duration = 30083 - 37171, Parent = Unknown Process			0,0041189875577328505	0,0041189875577328505	NODE_DISTRIBUTION	676		0,015634633827918014	
Analysis Services Project2		Process Events		53	53	7		User Name = Neveshkina_EV	0	0	User Name = Neveshkina_EV			0,0040397762585456807	0,0040397762585456807	NODE_DISTRIBUTION	663		1	
Analysis Services Project2		Process Events		200	200	7		User Name = Neveshkina_EV, User Domain Name = ACH	0	0	User Name = Neveshkina_EV, User Domain Name = ACH			0,0040397762585456807	0,0040397762585456807	NODE_DISTRIBUTION	663		0,16229176568079065	
Analysis Services Project2		Process Events		328	328	7		Process = WINWORD.EXE, User Domain Name = ACH, Parent = Unknown Process	0	0	Process = WINWORD.EXE, User Domain Name = ACH, Parent = Unknown Process			0,00396056495935851	0,00396056495935851	NODE_DISTRIBUTION	650		0,17083357281792785	
Analysis Services Project2		Process Events		345	345	7		Duration = 30083 - 37171, Parent = svchost.exe	0	0	Duration = 30083 - 37171, Parent = svchost.exe			0,003954471782497959	0,003954471782497959	NODE_DISTRIBUTION	649		2,8914316057045735	
Analysis Services Project2		Process Events		52	52	7		Process = ssmarque.scr	0	0	Process = ssmarque.scr			0,0039422854287768554	0,0039422854287768554	NODE_DISTRIBUTION	647		1	
Analysis Services Project2		Process Events		197	197	7		Process = ssmarque.scr, Parent = Unknown Process	0	0	Process = ssmarque.scr, Parent = Unknown Process			0,0039240058981952009	0,0039240058981952009	NODE_DISTRIBUTION	644		0,644147401441729	
Analysis Services Project2		Process Events		194	194	7		User Name = Karaseva, User Domain Name = ACH	0	0	User Name = Karaseva, User Domain Name = ACH			0,0037107447080758967	0,0037107447080758967	NODE_DISTRIBUTION	609		0,16229176568079065	
Analysis Services Project2		Process Events		51	51	7		User Name = Karaseva	0	0	User Name = Karaseva			0,0037107447080758967	0,0037107447080758967	NODE_DISTRIBUTION	609		1	
Analysis Services Project2		Process Events		296	296	7		Process = wmiprvse.exe, Duration = 30083 - 37171	0	0	Process = wmiprvse.exe, Duration = 30083 - 37171			0,0036741856469125873	0,0036741856469125873	NODE_DISTRIBUTION	603		0,39228610276507558	
Analysis Services Project2		Process Events		50	50	7		User Name = Vasiljov_BV	0	0	User Name = Vasiljov_BV			0,0035584152865621079	0,0035584152865621079	NODE_DISTRIBUTION	584		1	
Analysis Services Project2		Process Events		192	192	7		User Name = Vasiljov_BV, User Domain Name = ACH	0	0	User Name = Vasiljov_BV, User Domain Name = ACH			0,0035584152865621079	0,0035584152865621079	NODE_DISTRIBUTION	584		0,16229176568079068	
Analysis Services Project2		Process Events		49	49	7		Process = ssmypics.scr	0	0	Process = ssmypics.scr			0,0035340425791199016	0,0035340425791199016	NODE_DISTRIBUTION	580		1	
Analysis Services Project2		Process Events		190	190	7		Process = ssmypics.scr, Parent = Unknown Process	0	0	Process = ssmypics.scr, Parent = Unknown Process			0,0035340425791199016	0,0035340425791199016	NODE_DISTRIBUTION	580		0,64116062832839782	
Analysis Services Project2		Process Events		48	48	7		User Name = anisimova	0	0	User Name = anisimova			0,0035340425791199016	0,0035340425791199016	NODE_DISTRIBUTION	580		1	
Analysis Services Project2		Process Events		188	188	7		User Name = anisimova, User Domain Name = ACH	0	0	User Name = anisimova, User Domain Name = ACH			0,0035340425791199016	0,0035340425791199016	NODE_DISTRIBUTION	580		0,16229176568079068	
Analysis Services Project2		Process Events		320	320	7		Process = WINWORD.EXE, Duration = 2827 - 17332	0	0	Process = WINWORD.EXE, Duration = 2827 - 17332			0,0034913903410960408	0,0034913903410960408	NODE_DISTRIBUTION	573		0,47061493680737571	
Analysis Services Project2		Process Events		47	47	7		User Name = Gorelikov_DV	0	0	User Name = Gorelikov_DV			0,0034609244567932831	0,0034609244567932831	NODE_DISTRIBUTION	568		1	
Analysis Services Project2		Process Events		185	185	7		User Name = Gorelikov_DV, User Domain Name = ACH	0	0	User Name = Gorelikov_DV, User Domain Name = ACH			0,0034609244567932831	0,0034609244567932831	NODE_DISTRIBUTION	568		0,16229176568079065	
Analysis Services Project2		Process Events		46	46	7		User Name = Kopylov_VK	0	0	User Name = Kopylov_VK			0,0034548312799327313	0,0034548312799327313	NODE_DISTRIBUTION	567		1	
Analysis Services Project2		Process Events		182	182	7		User Name = Kopylov_VK, User Domain Name = ACH	0	0	User Name = Kopylov_VK, User Domain Name = ACH			0,0034548312799327313	0,0034548312799327313	NODE_DISTRIBUTION	567		0,16229176568079065	
Analysis Services Project2		Process Events		45	45	7		User Domain Name = 	0	0	User Domain Name = 			0,0033512472733033551	0,0033512472733033551	NODE_DISTRIBUTION	550		1	
Analysis Services Project2		Process Events		300	300	7		Process = wmiprvse.exe, Duration = 30083 - 37171, Parent = svchost.exe	0	0	Process = wmiprvse.exe, Duration = 30083 - 37171, Parent = svchost.exe			0,003339060919582252	0,003339060919582252	NODE_DISTRIBUTION	548		0,005146575627494398	
Analysis Services Project2		Process Events		44	44	7		Process = IEXPLORE.EXE	0	0	Process = IEXPLORE.EXE			0,003339060919582252	0,003339060919582252	NODE_DISTRIBUTION	548		1	
Analysis Services Project2		Process Events		341	341	7		Duration = 2827 - 17332, User Domain Name = ACH, Parent = Unknown Process	0	0	Duration = 2827 - 17332, User Domain Name = ACH, Parent = Unknown Process			0,0032964086815583911	0,0032964086815583911	NODE_DISTRIBUTION	541		0,15807739858882525	
Analysis Services Project2		Process Events		290	290	7		Process = rundll32.exe, User Domain Name = ACH	0	0	Process = rundll32.exe, User Domain Name = ACH			0,003229383736092324	0,003229383736092324	NODE_DISTRIBUTION	530		0,68805584431082389	
Analysis Services Project2		Process Events		326	326	7		Process = WINWORD.EXE, Duration = 2827 - 17332, User Domain Name = ACH	0	0	Process = WINWORD.EXE, Duration = 2827 - 17332, User Domain Name = ACH			0,0032171973823712208	0,0032171973823712208	NODE_DISTRIBUTION	528		0,006094426412721443	
Analysis Services Project2		Process Events		313	313	7		Process = svchost.exe, Duration = 2827 - 17332	0	0	Process = svchost.exe, Duration = 2827 - 17332			0,0031989178517895659	0,0031989178517895659	NODE_DISTRIBUTION	525		0,42337752337313628	
Analysis Services Project2		Process Events		317	317	7		Process = svchost.exe, Duration = 2827 - 17332, Parent = Unknown Process	0	0	Process = svchost.exe, Duration = 2827 - 17332, Parent = Unknown Process			0,0031989178517895659	0,0031989178517895659	NODE_DISTRIBUTION	525		0,018287286593824146	
Analysis Services Project2		Process Events		323	323	7		Process = WINWORD.EXE, Parent = svchost.exe	0	0	Process = WINWORD.EXE, Parent = svchost.exe			0,0031867314980684631	0,0031867314980684631	NODE_DISTRIBUTION	523		2,0916050189789059	
Analysis Services Project2		Process Events		205	205	7		User Name = vv, Parent = Explorer.EXE	0	0	User Name = vv, Parent = Explorer.EXE			0,003156265613765705	0,003156265613765705	NODE_DISTRIBUTION	518		0,14902359075758703	
Analysis Services Project2		Process Events		207	207	7		User Name = vv, Parent = Explorer.EXE, User Domain Name = ACH	0	0	User Name = vv, Parent = Explorer.EXE, User Domain Name = ACH			0,003156265613765705	0,003156265613765705	NODE_DISTRIBUTION	518		0,00072286574728340567	
Analysis Services Project2		Process Events		331	331	7		Duration = 17332 - 30083, Parent = svchost.exe	0	0	Duration = 17332 - 30083, Parent = svchost.exe			0,0031379860831840505	0,0031379860831840505	NODE_DISTRIBUTION	515		2,6021017200860808	
Analysis Services Project2		Process Events		267	267	7		User Name = Vdovin_UN, Process = MSPVIEW.EXE	0	0	User Name = Vdovin_UN, Process = MSPVIEW.EXE			0,0030953338451601897	0,0030953338451601897	NODE_DISTRIBUTION	508		0,023753566307629821	
Analysis Services Project2		Process Events		272	272	7		User Name = Vdovin_UN, Process = MSPVIEW.EXE, User Domain Name = ACH	0	0	User Name = Vdovin_UN, Process = MSPVIEW.EXE, User Domain Name = ACH			0,0030953338451601897	0,0030953338451601897	NODE_DISTRIBUTION	508		0,0013241001855163889	
Analysis Services Project2		Process Events		266	266	7		User Name = Vdovin_UN, Parent = base32.exe	0	0	User Name = Vdovin_UN, Parent = base32.exe			0,0030953338451601897	0,0030953338451601897	NODE_DISTRIBUTION	508		0,023592960720695205	
Analysis Services Project2		Process Events		271	271	7		User Name = Vdovin_UN, Parent = base32.exe, User Domain Name = ACH	0	0	User Name = Vdovin_UN, Parent = base32.exe, User Domain Name = ACH			0,0030953338451601897	0,0030953338451601897	NODE_DISTRIBUTION	508		0,0013241001855163889	
Analysis Services Project2		Process Events		270	270	7		User Name = Vdovin_UN, Parent = base32.exe, Process = MSPVIEW.EXE	0	0	User Name = Vdovin_UN, Parent = base32.exe, Process = MSPVIEW.EXE			0,0030161225459730194	0,0030161225459730194	NODE_DISTRIBUTION	495		7,5456183049522782E-05	
Analysis Services Project2		Process Events		43	43	7		Process = dfrgntfs.exe	0	0	Process = dfrgntfs.exe			0,0029917498385308131	0,0029917498385308131	NODE_DISTRIBUTION	491		1	
Analysis Services Project2		Process Events		42	42	7		Process = defrag.exe	0	0	Process = defrag.exe			0,00297956348480971	0,00297956348480971	NODE_DISTRIBUTION	489		1	
Analysis Services Project2		Process Events		283	283	7		Duration >= 37171, User Domain Name = ACH	0	0	Duration >= 37171, User Domain Name = ACH			0,002955190777367504	0,002955190777367504	NODE_DISTRIBUTION	485		0,57053084636236717	
Analysis Services Project2		Process Events		191	191	7		User Name = Vasiljov_BV, Parent = Explorer.EXE	0	0	User Name = Vasiljov_BV, Parent = Explorer.EXE			0,0029369112467858491	0,0029369112467858491	NODE_DISTRIBUTION	482		0,12794791562532756	
Analysis Services Project2		Process Events		193	193	7		User Name = Vasiljov_BV, Parent = Explorer.EXE, User Domain Name = ACH	0	0	User Name = Vasiljov_BV, Parent = Explorer.EXE, User Domain Name = ACH			0,0029369112467858491	0,0029369112467858491	NODE_DISTRIBUTION	482		0,0005775014998816812	
Analysis Services Project2		Process Events		187	187	7		User Name = anisimova, Parent = Explorer.EXE	0	0	User Name = anisimova, Parent = Explorer.EXE			0,0029369112467858491	0,0029369112467858491	NODE_DISTRIBUTION	482		0,12707156003885273	
Analysis Services Project2		Process Events		189	189	7		User Name = anisimova, Parent = Explorer.EXE, User Domain Name = ACH	0	0	User Name = anisimova, Parent = Explorer.EXE, User Domain Name = ACH			0,0029369112467858491	0,0029369112467858491	NODE_DISTRIBUTION	482		0,00057354601015646408	
Analysis Services Project2		Process Events		41	41	7		Process = zshp1020.exe	0	0	Process = zshp1020.exe			0,0029186317162041946	0,0029186317162041946	NODE_DISTRIBUTION	479		1	
Analysis Services Project2		Process Events		40	40	7		Process = hkcmd.exe	0	0	Process = hkcmd.exe			0,0029125385393436432	0,0029125385393436432	NODE_DISTRIBUTION	478		1	
Analysis Services Project2		Process Events		39	39	7		Process = igfxtray.exe	0	0	Process = igfxtray.exe			0,0028881658319014369	0,0028881658319014369	NODE_DISTRIBUTION	474		1	
Analysis Services Project2		Process Events		199	199	7		User Name = Neveshkina_EV, Parent = Explorer.EXE	0	0	User Name = Neveshkina_EV, Parent = Explorer.EXE			0,0028820726550408851	0,0028820726550408851	NODE_DISTRIBUTION	473		0,14801979352400677	
Analysis Services Project2		Process Events		203	203	7		User Name = Neveshkina_EV, Parent = Explorer.EXE, User Domain Name = ACH	0	0	User Name = Neveshkina_EV, Parent = Explorer.EXE, User Domain Name = ACH			0,0028820726550408851	0,0028820726550408851	NODE_DISTRIBUTION	473		0,00065562242195471685	
Analysis Services Project2		Process Events		168	168	7		Process = hkcmd.exe, User Domain Name = ACH	0	0	Process = hkcmd.exe, User Domain Name = ACH			0,0028637931244592306	0,0028637931244592306	NODE_DISTRIBUTION	470		0,16505417871365519	
Analysis Services Project2		Process Events		165	165	7		Process = igfxtray.exe, User Domain Name = ACH	0	0	Process = igfxtray.exe, User Domain Name = ACH			0,0028637931244592306	0,0028637931244592306	NODE_DISTRIBUTION	470		0,16367297219722291	
Analysis Services Project2		Process Events		167	167	7		Process = hkcmd.exe, Parent = Explorer.EXE	0	0	Process = hkcmd.exe, Parent = Explorer.EXE			0,0028576999475986792	0,0028576999475986792	NODE_DISTRIBUTION	469		0,10762730367881596	
Analysis Services Project2		Process Events		38	38	7		Parent = spoolsv.exe	0	0	Parent = spoolsv.exe			0,0028516067707381274	0,0028516067707381274	NODE_DISTRIBUTION	468		1	
Analysis Services Project2		Process Events		164	164	7		Process = igfxtray.exe, Parent = Explorer.EXE	0	0	Process = igfxtray.exe, Parent = Explorer.EXE			0,0028394204170170243	0,0028394204170170243	NODE_DISTRIBUTION	466		0,10741373826756182	
Analysis Services Project2		Process Events		325	325	7		Process = WINWORD.EXE, Duration = 2827 - 17332, Parent = Explorer.EXE	0	0	Process = WINWORD.EXE, Duration = 2827 - 17332, Parent = Explorer.EXE			0,0028394204170170243	0,0028394204170170243	NODE_DISTRIBUTION	466		0,0044931587641133539	
Analysis Services Project2		Process Events		169	169	7		Process = hkcmd.exe, Parent = Explorer.EXE, User Domain Name = ACH	0	0	Process = hkcmd.exe, Parent = Explorer.EXE, User Domain Name = ACH			0,0028333272401564729	0,0028333272401564729	NODE_DISTRIBUTION	465		0,0004767470954723636	
